Id,CreatedAt,IsActive,FullName,ProfilePhotoUrl,IsEmailConfirmed,LastLoginAt,UserName,NormalizedUserName,Email,NormalizedEmail,EmailConfirmed,PasswordHash,SecurityStamp,ConcurrencyStamp,PhoneNumber,PhoneNumberConfirmed,TwoFactorEnabled,LockoutEnd,LockoutEnabled,AccessFailedCount
42f46ac1-19bb-4c7c-9d95-dc62d09e9ce9,2025-10-13T20:26:08.1909454,True,Test User 9,,True,,testuser_9_3378,TESTUSER_9_3378,testuser_9_1208@example.com,TESTUSER_9_1208@EXAMPLE.COM,True,AQAAAAIAAYagAAAAENjDDpOX69qHBNFUpylPbScQHHWjhOoZioRVi1HInqZ4x2dqAJreE/MVBXP9gj4aiQ==,A6Z46DNTKKNQROJSKSTNI3VIVI6QIU4F,a624368f-4553-47ca-86c0-4021f6214610,+1123456789946,False,False,,True,0
1c729c65-6c0c-4adc-b7c4-dd98a4f5aff5,2025-10-13T20:26:17.6926909,True,Test User 6,,True,,testuser_6_6335,TESTUSER_6_6335,testuser_6_6829@example.com,TESTUSER_6_6829@EXAMPLE.COM,True,AQAAAAIAAYagAAAAEHpnvRMLt+klx3rAOFiWiWxBrE4ddaySnHcTO230oR79O1NOoEHCRf4BwVVxDtvm8g==,GFXMCWZRJWBQ3FTPEGMGBUANFPJZIK3B,b17f5f54-7e1a-4500-8b2b-046b5a7adc6e,+1123456789642,False,False,,True,0
202a9d0a-b3f4-4494-980b-ddc919ca3b70,2025-10-13T20:26:09.0058570,True,Test User 4,,True,,testuser_4_2838,TESTUSER_4_2838,testuser_4_8841@example.com,TESTUSER_4_8841@EXAMPLE.COM,True,AQAAAAIAAYagAAAAEOKb/kdQ7dh0mjq+cak46lgz4PxAfTYh5pCXs1ZUKVGbmk3w3OF88BZBLtAO8ZRskw==,BITPHESJ237KCNRYZELJFMVP6OZDUGSC,6eabb403-586d-46bc-8fcf-ff09b10cf384,+1123456789413,False,False,,True,0
1f8e0b4d-45c6-4996-a1b7-e1a031128b44,2025-10-13T20:26:11.4774200,True,Test User 8,,True,,testuser_8_4507,TESTUSER_8_4507,testuser_8_2089@example.com,TESTUSER_8_2089@EXAMPLE.COM,True,AQAAAAIAAYagAAAAEBaqrkBZAnV26cOsWn4PyXCICRDjSP/RPoA3yHFxB0ie5mhzazi+zmzHKvBCq2d5NQ==,72JOU57R5POZD7FWRRILDI6FWGQFOBXL,ccd395ab-85e9-495b-9836-6091e0fcb5c4,+1123456789836,False,False,,True,0
cf1711a2-3b99-4005-b9bb-e218a8f6519b,2025-10-13T20:26:17.4108957,True,Test User 10,,True,,testuser_10_7799,TESTUSER_10_7799,testuser_10_7903@example.com,TESTUSER_10_7903@EXAMPLE.COM,True,AQAAAAIAAYagAAAAEGNxY6PBRIijrTwIjZcnd+UQ55TxQ2cN8DDKVXeFtqGbca4bZbwaXJ/bc0Icn8uXnw==,XQAQ47AXANIWRQIFYBVSYLDMDEB634NQ,aae7abed-b631-4de8-842f-2153cf58d32f,+11234567891048,False,False,,True,0
d768c5be-42f6-41e3-abb5-e88870d9cb52,2025-10-13T20:22:22.2558396,True,Test User 6,,True,,testuser_6,TESTUSER_6,testuser_6@example.com,TESTUSER_6@EXAMPLE.COM,True,AQAAAAIAAYagAAAAEOoQbKyiVfFWYR4e59Zv2YUMHJNaJjbhRhAgt8AOQTxl6MyWRTpFiaa8tECCNN5nfA==,SMXKCWQUOS5EWTPPPDU4FLERKACVDBF3,8c81be73-4077-4358-b561-f01714a7dd12,+11234567896,False,False,,True,0
cc757871-d04b-4d28-a1b9-ea6c84ce5f6c,2025-10-13T20:25:56.9578450,True,Test User 5,,True,,testuser_5_7736,TESTUSER_5_7736,testuser_5_2075@example.com,TESTUSER_5_2075@EXAMPLE.COM,True,AQAAAAIAAYagAAAAEIDe5ik3gkoF9mIkX1ZoH/g+tHbY86CyzqQwmiOHOvzL9wVlaV7qjT1x5Km2ci+o3Q==,4B6OLA4IECFQWMDUON6RK65V65NFKQ4O,fb6463e9-6e65-4f01-a289-7d133f4958bc,+1123456789533,False,False,,True,0
c4040883-b9f0-46c5-9237-ec180f286c46,2025-10-13T20:26:21.6359123,True,Test User 10,,True,,testuser_10_3334,TESTUSER_10_3334,testuser_10_5266@example.com,TESTUSER_10_5266@EXAMPLE.COM,True,AQAAAAIAAYagAAAAEN8mL8MIkNISmg31cPb3ftgezsj1vuNXaSpu1RhPbRpihy+GOYhYXUJuvbzzXMF9wg==,OC5SAYP5IJ77CNVCRWZHTFI3QA7RAYDO,e2177637-4fce-459a-a4bb-1150f9ec9a45,+11234567891045,False,False,,True,0
017d5a17-f4b7-4964-b1e7-f671b9fa7043,2025-10-13T20:26:16.0966180,True,Test User 7,,True,,testuser_7_2586,TESTUSER_7_2586,testuser_7_2908@example.com,TESTUSER_7_2908@EXAMPLE.COM,True,AQAAAAIAAYagAAAAENgP8FHtyn/wqaQgrRFAmm6PjWiNB0t594GQgu6tkiRTNZxqUKaWGr3dF8Uvy2MqeQ==,6R3NMRI43IQ2MFOUIGUTDZYV3F5WLNUR,410a72e7-a4a9-455d-a02b-707790996047,+1123456789769,False,False,,True,0
c4b75b3e-56c0-446c-8c8b-f907e638855c,2025-10-13T20:22:19.2303195,True,Test User 3,,True,,testuser_3,TESTUSER_3,testuser_3@example.com,TESTUSER_3@EXAMPLE.COM,True,AQAAAAIAAYagAAAAEBDEOdkwmGnbrpP+lQK7oD+5SAbsDGUxdEG5KBr6AT0GC5teA7nQdiAbx1XKKQhtnw==,FTOHZZQGI6QHX7BYO7ILNTVJGPPRSE3Y,120ffe84-b2e3-4caa-9d46-4b5a78a9513b,+11234567893,False,False,,True,0
fd614444-cd29-4a03-8a4a-f949e08202e0,2025-10-13T20:26:03.6949142,True,Test User 5,,True,,testuser_5_7830,TESTUSER_5_7830,testuser_5_9257@example.com,TESTUSER_5_9257@EXAMPLE.COM,True,AQAAAAIAAYagAAAAEDOWB1WLwSQjolcnBsTZNe14C9COOkvBH+m+W198vKNuQbq2wXhYgRqEYeUAUAH5ag==,3SJCVDNG5SOW3Q3PERFSJRIRW5EIFRDF,ffdb0599-39e2-4397-8a41-fa2afc02b1df,+1123456789581,False,False,,True,0
2657d736-7984-4305-acb2-fb446428c64a,2025-10-13T20:22:26.2215682,True,Test User 10,,True,,testuser_10,TESTUSER_10,testuser_10@example.com,TESTUSER_10@EXAMPLE.COM,True,AQAAAAIAAYagAAAAEPr45yFwkS2nBXqfNU4z9v/CEKDeuyuuGR2LEWcSwU4fPJo6G0KCs8AENodHAV6vMg==,BGZJ7XEJFHMFUF333F7TSK3PUAGISI3O,49775506-d38f-4ecf-893e-a98876fa7236,+112345678910,False,False,,True,0
